本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
栊		leng	long2	赣			30000		
栋		deng	dong4	赣			30000		
栌		lu	lu2	赣			30000		
栎		li	li4	赣			30000		
栎		yeu	li4	赣			5000		
栎		yo	li4	赣			7500		
栎		yue	li4	赣			6000		
栏		lan	lan2	赣			30000		
树		xyu	shu4	赣			30000		
栓		son	shuan1	赣			30000		
栖		xi	qi1	赣			30000		
栗		su	li4	赣			30000		
栝		kuai	gua1	赣			30000		
栝		kue	gua1	赣			7500		
栝		si	gua1	赣			5000		
栝		woi	gua1	赣			6000		
栟		bin	ben1	赣			3000		
栟		pin	ben1	赣			12000		
校		gau	xiao4	赣			7500		
校		hau	xiao4	赣			30000		
栩		fu	xu3	赣			3000		
栩		jyu	xu3	赣			2400		
栩		xyu	xu3	赣			2000		
栩		yu	xu3	赣			12000		
株		jyu	zhu1	赣			30000		
栲		kau	kao3	赣			30000		
栳		lau	lao3	赣			30000		
栳		lieu	lao3	赣			7500		
样		yong	yang4	赣			48926		
核		ho	he2	赣			30000		
根		gien	gen1	赣			30000		
格		ga	ge2	赣			30000		
格		gie	ge2	赣			30000		
栽		zoi	zai1	赣			30000		
栾		lon	luan2	赣			30000		
桀		gai	jie2	赣			7500		
桀		jie	jie2	赣			30000		
桀		kie	jie2	赣			6000		
桁		hang	heng2	赣			3000		
桁		hong	heng2	赣			12000		
桁		kang	heng2	赣			2400		
桁		kong	heng2	赣			2000		
桂		gui	gui4	赣			30000		
桃		tau	tao2	赣			30000		
桄		fong	guang1	赣			3000		
桄		kuong	guang1	赣			12000		
桄		wang	guang1	赣			2400		
桅		kui	wei2	赣			30000		
框		kuang	kuang1	赣			30000		
案		ngon	an4	赣			30000		
桊		jon	juan4	赣			30000		
桌		zo	zhuo1	赣			30000		
桎		ci	zhi4	赣			30000		
桎		zi	zhi4	赣			7500		
桐		teng	tong2	赣			30000		
桑		song	sang1	赣			30000		
桓		won	huan2	赣			3000		
桓		yon	huan2	赣			12000		
桔		jie	ju2	赣			30000		
桡		lau	rao2	赣			3000		
桡		leu	rao2	赣			12000		
桢		zen	zhen1	赣			30000		
档		dong	dang4	赣			30000		
桥		qieu	qiao2	赣			30000		
桦		fa	hua4	赣			120000		
桦		fua	hua4	赣			30000		
桧		fi	gui4	赣			7500		
桧		kuai	gui4	赣			30000		
桧		kue	gui4	赣			6000		
桧		woi	gui4	赣			5000		
桨		jiong	jiang3	赣			30000		
桩		zong	zhuang1	赣			30000		
桫		xien	suo1	赣			30000		
桴		feu	fu2	赣			6000		
桴		fu	fu2	赣			30000		
桴		pu	fu2	赣			7500		
桶		teng	tong3	赣			30000		
桷		gau	jue2	赣			7500		
桷		go	jue2	赣			30000		
梁		liong	liang2	赣			30000		
梃		tiang	ting3	赣			7500		
梃		tin	ting3	赣			30000		
梅		mi	mei2	赣			30000		
梆		bang	bang1	赣			30000		
梏		gau	gu4	赣			2400		
梏		go	gu4	赣			12000		
梏		kau	gu4	赣			3000		
梓		zai	zi3	赣			12000		
梓		zu	zi3	赣			3000		
梗		gien	geng3	赣			30000		
梢		seu	shao1	赣			30000		
梦		meng	meng4	赣			30000		
梧		wu	wu2	赣			30000		
梨		li	li2	赣			30000		
梭		so	suo1	赣			30000		
梯		ti	ti1	赣			30000		
械		gai	xie4	赣			30000		
械		hai	xie4	赣			7500		
梳		su	shu1	赣			30000		
梵		fan	fan4	赣			30000		
梵		feng	fan4	赣			7500		
梾		loi	lai2	赣			30000		
检		jien	jian3	赣			30000		
棁		bo	zhuo1	赣			3000		
棁		tu	zhuo1	赣			12000		
棁		wai	zhuo1	赣			2000		
棁		zu	zhuo1	赣			2400		
棉		mien	mian2	赣			30000		
棋		qi	qi2	赣			30000		
棍		gun	gun4	赣			30000		
棒		bong	bang4	赣			30000		
棕		zeng	zong1	赣			30000		
棘		ji	ji2	赣			7500		
棘		le	ji2	赣			30000		
棚		peng	peng2	赣			30000		
棠		tong	tang2	赣			30000		
棣		dai	di4	赣			7500		
棣		ti	di4	赣			30000		
棨		ji	qi3	赣			7500		
棨		qi	qi3	赣			30000		
棬		jon	quan1	赣			2400		
棬		qon	quan1	赣			12000		
棬		xon	quan1	赣			2000		
棬		yon	quan1	赣			3000		
森		sen	sen1	赣			30000		
棱		len	leng2	赣			30000		
棵		ko	ke1	赣			30000		
棹		cau	zhao4	赣			2400		
棹		gau	zhao4	赣			3000		
棹		hau	zhao4	赣			12000		
棹		pau	zhao4	赣			2000		
棺		gon	guan1	赣			30000		
棻		ban	fen1	赣			6000		
棻		bon	fen1	赣			7500		
棻		fen	fen1	赣			30000		
棼		bon	fen2	赣			7500		
棼		fen	fen2	赣			30000		
椁		guo	guo3	赣			30000		
椅		yi	yi3	赣			30000		
椋		liung	liang2	赣			30000		
植		zi	zhi2	赣			30000		
椎		jyu	chui2	赣			30000		
椎		jyui	chui2	赣			30000		
椐		jyu	ju1	赣			30000		
椐		qia	ju1	赣			7500		
椐		xyu	ju1	赣			6000		
椑		di	bei1	赣			2000		
椑		ji	bei1	赣			3000		
椑		qi	bei1	赣			2400		
椑		ti	bei1	赣			12000		
椒		jieu	jiao1	赣			30000		
椟		du	du2	赣			7500		
椟		tu	du2	赣			30000		
椠		lien	qian4	赣			2400		
椠		qien	qian4	赣			3000		
椠		sen	qian4	赣			2000		
椠		yen	qian4	赣			12000		
椤		lo	luo2	赣			30000		
椭		to	tuo3	赣			30000		
椰		ye	ye1	赣			30000		
椴		ton	duan4	赣			30000		
椽		qon	chuan2	赣			30000		
椿		qyun	chun1	赣			30000		
楂		ca	zha1	赣			30000		
楔		xie	xie1	赣			30000		
楗		jien	jian4	赣			30000		
楚		cyu	chu3	赣			30000		
楝		jien	lian4	赣			7500		
楝		lien	lian4	赣			30000		
楞		len	leng2	赣			30000		
楠		lan	nan2	赣			12000		
楠		lang	nan2	赣			3000		
楣		mi	mei2	赣			30000		
楦		han	xuan4	赣			12000		
楦		xien	xuan4	赣			3000		
楫		jie	ji2	赣			30000		
楮		du	chu3	赣			30000		
楮		nin	chu3	赣			7500		
楯		den	dun4	赣			5000		
楯		qyun	dun4	赣			7500		
楯		seng	dun4	赣			6000		
楯		xyun	dun4	赣			30000		
楷		koi	kai3	赣			30000		
楸		qiu	qiu1	赣			30000		
楹		yang	ying2	赣			30000		
楼		leu	lou2	赣			30000		
概		goi	gai4	赣			30000		
榄		lan	lan3	赣			30000		
榆		yu	yu2	赣			30000		
榇		cen	chen4	赣			30000		
榈		lu	lv2	赣			30000		
榈		lyu	lv2	赣			7500		
榉		jyu	ju3	赣			12000		
榍		xie	xie4	赣			30000		
榔		long	lang2	赣			30000		
榕		leng	rong2	赣			30000		
榖		gu	gu3	赣			30000		
榛		zen	zhen1	赣			30000		
榜		bong	bang3	赣			30000		
榧		fi	fei3	赣			30000		
榨		za	zha4	赣			30000		
榭		xia	xie4	赣			30000		
榴		liu	liu2	赣			30000		
榷		gau	que4	赣			7500		
榷		go	que4	赣			30000		
榻		da	ta4	赣			3000		
榻		ta	ta4	赣			12000		
槁		kau	gao3	赣			30000		
槊		seu	shuo4	赣			12000		
槊		su	shuo4	赣			3000		
槌		jyui	chui2	赣			12000		
槌		qyu	chui2	赣			3000		
槎		ca	cha2	赣			120000		
槐		fai	huai2	赣			30000		
槚		ga	jia3	赣			3000		
槚		ka	jia3	赣			12000		
槛		kon	kan3	赣			120000		
槟		bin	bin1	赣			30000		
槟		fen	bin1	赣			7500		
槠		jyu	zhu1	赣			30000		
槭		fu	qi1	赣			12000		
槭		jyu	qi1	赣			3000		
槭		mu	qi1	赣			2000		
槭		xyu	qi1	赣			2400		
槲		gu	hu2	赣			2000		
槲		lu	hu2	赣			3000		
槲		pu	hu2	赣			12000		
槲		tu	hu2	赣			2400		
槽		cau	cao2	赣			30000		
槿		jin	jin3	赣			30000		
樊		fan	fan2	赣			30000		
樘		bong	tang2	赣			3000		
樘		pang	tang2	赣			12000		
樘		sang	tang2	赣			2400		
樘		sen	tang2	赣			2000		
樟		jiong	zhang1	赣			30000		
模		mo	mo2	赣			30000		
横		wang	heng2	赣			30000		
樯		qiung	qiang2	赣			30000		
樱		yin	ying1	赣			30000		
樵		qieu	qiao2	赣			30000		
樽		zeng	zun1	赣			30000		
樾		yue	yue4	赣			30000		
橄		gon	gan3	赣			30000		
橇		qieu	qiao1	赣			30000		
橐		pa	tuo2	赣			7500		
橐		to	tuo2	赣			30000		
橘		jyu	ju2	赣			30000		
橙		cang	cheng2	赣			30000		
橡		xiong	xiang4	赣			30000		
橥		jyu	zhu1	赣			30000		
橦		deng	tong2	赣			5000		
橦		gong	tong2	赣			6000		
橦		jiung	tong2	赣			7500		
橦		teng	tong2	赣			30000		
橱		qyu	chu2	赣			30000		
橹		lu	lu3	赣			30000		
橼		jon	yuan2	赣			7500		
橼		yon	yuan2	赣			30000		
檀		tan	tan2	赣			30000		
檄		di	xi2	赣			2400		
檄		ji	xi2	赣			3000		
檄		li	xi2	赣			12000		
檄		ti	xi2	赣			2000		
檎		lin	qin2	赣			7500		
檎		qien	qin2	赣			6000		
檎		qin	qin2	赣			30000		
檐		yen	yan2	赣			30000		
檗		ca	bo4	赣			2000		
檗		ho	bo4	赣			3000		
檗		za	bo4	赣			12000		
檗		zai	bo4	赣			2400		
檠		jiang	qing2	赣			3000		
檠		jin	qing2	赣			2400		
檠		qin	qing2	赣			12000		
檩		bin	lin3	赣			30000		
檬		meng	meng2	赣			30000		
欠		qien	qian4	赣			30000		
次		cu	ci4	赣			30000		
欢		fon	huan1	赣			30000		
欣		xin	xin1	赣			30000		
欤		yu	yu2	赣			30000		
欧		ngieu	ou1	赣			30000		
欲		yu	yu4	赣			30000		
欸		gai	ai1	赣			2400		
欸		kai	ai1	赣			12000		
欸		ngai	ai1	赣			3000		
欸		ngoi	ai1	赣			2000		
欺		qi	qi1	赣			30000		
款		kuon	kuan3	赣			30000		
歃		sa	sha4	赣			30000		
歆		jin	xin1	赣			2400		
歆		lin	xin1	赣			3000		
歆		qin	xin1	赣			12000		
歆		yin	xin1	赣			2000		
歇		xie	xie1	赣			30000		
歉		qien	qian4	赣			30000		
歌		go	ge1	赣			30000		
歙		ji	she4	赣			12000		
歙		se	she4	赣			2400		
歙		ye	she4	赣			3000		
止		zi	zhi3	赣			30000		
正		jiang	zheng4	赣			37763		
此		cu	ci3	赣			41979		
步		pu	bu4	赣			30000		
武		wu	wu3	赣			30000		
歧		qi	qi2	赣			30000		
歪		wai	wai1	赣			30000		
歹		dai	dai3	赣			30000		
死		si	si3	赣			7500		
死		su	si3	赣			30000		
歼		jien	jian1	赣			30000		
殁		me	mo4	赣			30000		
殂		fu	cu2	赣			12000		
殂		lu	cu2	赣			2000		
殂		tu	cu2	赣			2400		
殂		wu	cu2	赣			3000		
殃		yong	yang1	赣			30000		
殄		tin	tian3	赣			30000		
殆		toi	dai4	赣			30000		
殇		tong	shang1	赣			7500		
殇		xiong	shang1	赣			30000		
殉		xyun	xun4	赣			30000		
殊		su	shu1	赣			30000		
殊		xyu	shu1	赣			30000		
残		can	can2	赣			30000		
殍		bieu	piao3	赣			5000		
殍		feu	piao3	赣			6000		
殍		fu	piao3	赣			30000		
殍		pu	piao3	赣			7500		
殒		yun	yun3	赣			30000		
殓		lien	lian4	赣			30000		
殖		zi	zhi2	赣			30000		
殚		dan	dan1	赣			30000		
殛		le	ji2	赣			30000		
殡		bin	bin4	赣			30000		
殣		jin	jin4	赣			30000		
殪		yi	yi4	赣			30000		
殳		xyu	shu1	赣			30000		
殴		ngieu	ou1	赣			30000		
段		ton	duan4	赣			30000		
殷		yin	yin1	赣			30000		
殿		dien	dian4	赣			30000		
毁		fi	hui3	赣			30000		
毂		gu	gu3	赣			30000		
毃		ko	qiao1	赣			30000		
毅		yi	yi4	赣			30000		
毋		wu	wu2	赣			30000		
母		mu	mu3	赣			60000		
每		mi	mei3	赣			30000		
毐		ai	ai3	赣			2400		
毐		ngai	ai3	赣			12000		
毐		ngoi	ai3	赣			3000		
毒		tu	du2	赣			30000		
毓		ju	yu4	赣			12000		
毓		yiu	yu4	赣			3000		
比		bi	bi3	赣			35305		
毕		bi	bi4	赣			30000		
毖		bi	bi4	赣			12000		
毖		fi	bi4	赣			2400		
毖		mi	bi4	赣			3000		
毗		bi	pi2	赣			30000		
毙		bi	bi4	赣			30000		
毛		mau	mao2	赣			30000		
毡		zan	zhan1	赣			30000		
毫		hau	hao2	赣			30000		
毯		tan	tan3	赣			30000		
毳		kui	cui4	赣			12000		
毳		wei	cui4	赣			3000		
毳		xi	cui4	赣			2400		
毳		xyu	cui4	赣			2000		
毵		can	san1	赣			30000		
毹		fu	shu1	赣			12000		
毹		jyu	shu1	赣			2400		
毹		qyu	shu1	赣			2000		
毹		yu	shu1	赣			3000		
氅		qiung	chang3	赣			30000		
氍		jyu	qu2	赣			30000		
氏		si	shi4	赣			30000		
氐		di	di1	赣			30000		
氐		jyu	di1	赣			7500		
民		min	min2	赣			43719		
氓		mong	mang2	赣			30000		
气		qi	qi4	赣			60000		
氛		fen	fen1	赣			30000		
氢		qin	qing1	赣			30000		
氤		yen	yin1	赣			7500		
氤		yin	yin1	赣			30000		
氧		yong	yang3	赣			30000		
氨		ngon	an1	赣			30000		
氮		tan	dan4	赣			30000		
氯		lu	lv4	赣			30000		
氲		yun	yun1	赣			30000		
水		xyu	shui3	赣			30000		
永		yiung	yong3	赣			30000		
汀		tiang	ting1	赣			30000		
汁		zi	zhi1	赣			30000		
求		qiu	qiu2	赣			30000		
汇		fi	hui4	赣			30000		
汉		hon	han4	赣			30000		
汐		xi	xi1	赣			30000		
汔		qi	qi4	赣			30000		
汕		can	shan4	赣			12000		
汕		son	shan4	赣			3000		
汗		hon	han4	赣			30000		
汛		xyun	xun4	赣			30000		
汜		si	si4	赣			30000		
汝		jyu	ru3	赣			3000		
汝		lyu	ru3	赣			2000		
汝		xyu	ru3	赣			12000		
汝		yu	ru3	赣			2400		
汞		gung	gong3	赣			30000		
江		gong	jiang1	赣			30000		
池		ci	chi2	赣			30000		
污		wu	wu1	赣			30000		
汤		tong	tang1	赣			60000		
汤		xiong	tang1	赣			30000		
汨		mi	mi4	赣			30000		
汩		bi	gu3	赣			2000		
汩		ji	gu3	赣			3000		
汩		mi	gu3	赣			2400		
汩		qi	gu3	赣			12000		
汪		wong	wang1	赣			30000		
汭		la	rui4	赣			30000		
汰		toi	tai4	赣			30000		
汲		gie	ji2	赣			7500		
汲		ji	ji2	赣			30000		
汴		pien	bian4	赣			12000		
汶		men	wen4	赣			2400		
汶		min	wen4	赣			3000		
汶		wan	wen4	赣			2000		
汶		wen	wen4	赣			12000		
汹		xiung	xiong1	赣			30000		
汽		qi	qi4	赣			30000		
汾		bon	fen2	赣			7500		
汾		fen	fen2	赣			30000		
沁		lin	qin4	赣			3000		
沁		sen	qin4	赣			12000		
沁		yin	qin4	赣			2400		
沁		zen	qin4	赣			2000		
沂		wei	yi2	赣			12000		
沃		wo	wo4	赣			30000		
沄		fen	yun2	赣			6000		
沄		yon	yun2	赣			7500		
沄		yun	yun2	赣			30000		
沅		nyuon	yuan2	赣			7500		
沅		yon	yuan2	赣			30000		
沆		hong	hang4	赣			12000		
沆		kang	hang4	赣			3000		
沆		kong	hang4	赣			2000		
沈		sen	shen3	赣			30000		
沉		cen	chen2	赣			30000		
沌		jon	dun4	赣			3000		
沌		qon	dun4	赣			2000		
沌		seng	dun4	赣			2400		
沌		ten	dun4	赣			12000		
沏		qie	qi1	赣			30000		
沐		mu	mu4	赣			30000		
沓		dai	da2	赣			30000		
沓		to	da2	赣			120000		
沔		mien	mian3	赣			30000		
沔		wan	mian3	赣			7500		
沕		mi	mi4	赣			30000		
沘		bi	bi3	赣			30000		
沘		pi	bi3	赣			7500		
沙		sa	sha1	赣			30000		
沚		zi	zhi3	赣			30000		
沛		pi	pei4	赣			30000		
沟		gieu	gou1	赣			30000		
没		me	mei2	赣			87597		
沣		feng	feng1	赣			30000		
沤		deu	ou1	赣			2000		
沤		heu	ou1	赣			12000		
沤		ngieu	ou1	赣			3000		
沤		zeu	ou1	赣			2400		
沥		li	li4	赣			30000		
沦		len	lun2	赣			30000		
沧		cong	cang1	赣			30000		
沨		fan	feng1	赣			3000		
沨		feng	feng1	赣			12000		
沩		gui	wei2	赣			7500		
沩		wei	wei2	赣			30000		
沪		fu	hu4	赣			30000		
沫		me	mo4	赣			30000		
沭		qu	shu4	赣			7500		
沭		xyu	shu4	赣			30000		
沮		jyu	ju3	赣			30000		
沱		ci	tuo2	赣			7500		
沱		die	tuo2	赣			6000		
沱		do	tuo2	赣			5000		
沱		to	tuo2	赣			30000		
河		ho	he2	赣			30000		
沸		fi	fei4	赣			30000		
油		yiu	you2	赣			30000		
治		zi	zhi4	赣			30000		
沼		zeu	zhao3	赣			30000		
沽		gu	gu1	赣			30000		
沾		zen	zhan1	赣			30000		
沿		yon	yan2	赣			30000		
泄		xie	xie4	赣			30000		
泅		qiu	qiu2	赣			30000		
泉		qon	quan2	赣			30000		
泊		bo	po1	赣			30000		
泌		mi	mi4	赣			30000		
泐		lei	le4	赣			30000		
泐		li	le4	赣			7500		
泓		jin	hong2	赣			3000		
泓		yin	hong2	赣			12000		
泔		gon	gan1	赣			3000		
泔		gong	gan1	赣			12000		
法		fa	fa3	赣			120000		
泖		cau	mao3	赣			12000		
泖		ngau	mao3	赣			2000		
泖		qieu	mao3	赣			3000		
泖		za	mao3	赣			2400		
泗		su	si4	赣			30000		
泚		cu	ci3	赣			12000		
泚		qi	ci3	赣			3000		
泛		fan	fan4	赣			30000		
泜		ci	zhi1	赣			6000		
泜		li	zhi1	赣			7500		
泜		zi	zhi1	赣			30000		
泞		ning	ning4	赣			30000		
泠		lang	ling2	赣			6000		
泠		liang	ling2	赣			7500		
泠		lien	ling2	赣			5000		
泠		lin	ling2	赣			30000		
泡		pau	pao4	赣			30000		
波		bo	bo1	赣			30000		
泣		qi	qi4	赣			30000		
泥		ni	ni2	赣			30000		
注		jyu	zhu4	赣			30000		
泪		li	lei4	赣			30000		
泫		qon	xuan4	赣			12000		
泮		pon	pan4	赣			12000		
泮		pong	pan4	赣			3000		
泯		min	min3	赣			30000		
泰		toi	tai4	赣			30000		
泱		yang	yang1	赣			7500		
泱		yong	yang1	赣			30000		
泳		yiung	yong3	赣			30000		
泵		bang	beng4	赣			30000		
泵		beng	beng4	赣			7500		
泷		ceng	long2	赣			2000		
泷		gong	long2	赣			12000		
泷		leng	long2	赣			3000		
泷		son	long2	赣			2400		
泸		lu	lu2	赣			30000		
泺		li	luo4	赣			3000		
泺		lo	luo4	赣			12000		
泺		lu	luo4	赣			2400		
泺		pu	luo4	赣			2000		
泻		xie	xie4	赣			30000		
泼		po	po1	赣			30000		
泽		ca	ze2	赣			30000		
泾		jin	jing1	赣			30000		
洁		jie	jie2	赣			30000		
洄		fai	hui2	赣			7500		
洄		fi	hui2	赣			30000		
洄		gui	hui2	赣			6000		
洇		yen	yin1	赣			7500		
洇		yin	yin1	赣			30000		
洋		yong	yang2	赣			30000		
洌		li	lie4	赣			12000		
洌		lie	lie4	赣			3000		
洎		kui	ji4	赣			7500		
洎		yi	ji4	赣			30000		
洑		fu	fu2	赣			30000		
洒		sa	sa3	赣			30000		
洗		xi	xi3	赣			30000		
洙		xyu	zhu1	赣			30000		
洚		deng	jiang4	赣			2000		
洚		feng	jiang4	赣			12000		
洚		gong	jiang4	赣			3000		
洚		leng	jiang4	赣			2400		
洛		lo	luo4	赣			30000		
洞		teng	dong4	赣			30000		
洣		mi	mi3	赣			30000		
津		jin	jin1	赣			30000		
洧		gui	wei3	赣			2000		
洧		lei	wei3	赣			12000		
洧		wei	wei3	赣			3000		
洧		xyu	wei3	赣			2400		
洨		jieu	xiao2	赣			7500		
洨		yeu	xiao2	赣			30000		
洪		feng	hong2	赣			30000		
洫		yu	xu4	赣			12000		
洮		dau	tao2	赣			2400		
洮		tau	tao2	赣			3000		
洮		tieu	tao2	赣			2000		
洮		yeu	tao2	赣			12000		
洱		e	er3	赣			30000		
洲		jiu	zhou1	赣			30000		
洲		zeu	zhou1	赣			7500		
洳		lu	ru4	赣			30000		
洴		pin	ping2	赣			30000		
洵		xyun	xun2	赣			30000		
洹		won	huan2	赣			6000		
洹		yon	huan2	赣			30000		
洺		miang	ming2	赣			30000		
活		foi	huo2	赣			31550		
活		woi	huo2	赣			31550		
洼		wa	wa1	赣			30000		
洽		qia	qia4	赣			30000		
派		pai	pai4	赣			30000		
流		liu	liu2	赣			30000		
浃		die	jia1	赣			2400		
浃		ga	jia1	赣			2000		
浃		ha	jia1	赣			3000		
浃		tie	jia1	赣			12000		
浅		qien	qian3	赣			30000		
浆		jiong	jiang1	赣			30000		
浇		jieu	jiao1	赣			30000		
浈		cang	zhen1	赣			12000		
浈		den	zhen1	赣			3000		
浈		zen	zhen1	赣			2400		
浊		jio	zhuo2	赣			7500		
浊		zo	zhuo2	赣			30000		
测		ce	ce4	赣			30000		
浍		fi	hui4	赣			12000		
浍		kuai	hui4	赣			3000		
济		ji	ji4	赣			48718		
浏		liu	liu2	赣			30000		
浐		can	chan3	赣			30000		
浑		fen	hun2	赣			30000		
浒		fu	hu3	赣			30000		
浓		leng	nong2	赣			30000		
浓		niung	nong2	赣			30000		
浔		qin	xun2	赣			30000		
浕		jin	jin4	赣			12000		
浕		xin	jin4	赣			2400		
浕		yin	jin4	赣			2000		
浕		zen	jin4	赣			3000		
浙		ze	zhe4	赣			30000		
浚		jyun	jun4	赣			12000		
浚		xyun	jun4	赣			3000		
浜		beng	bang1	赣			2400		
浜		bin	bang1	赣			12000		
浜		piang	bang1	赣			3000		
浞		pau	zhuo2	赣			2000		
浞		pu	zhuo2	赣			2400		
浞		yue	zhuo2	赣			3000		
浞		zo	zhuo2	赣			12000		
浡		bien	bo2	赣			7500		
浡		bo	bo2	赣			30000		
浣		fon	huan4	赣			3000		
浣		ko	huan4	赣			12000		
浥		ji	yi4	赣			12000		
浥		ngau	yi4	赣			2400		
浥		yen	yi4	赣			2000		
浥		yi	yi4	赣			3000		
浦		pu	pu3	赣			30000		
浩		hau	hao4	赣			30000		
浪		long	lang4	赣			30000		
浮		feu	fu2	赣			30000		
浮		fu	fu2	赣			7500		
浯		wu	wu2	赣			30000		
浴		yu	yu4	赣			30000		
海		hoi	hai3	赣			30000		
浸		jin	jin4	赣			30000		
浼		mi	mei3	赣			30000		
涂		tu	tu2	赣			30000		
涅		nie	nie4	赣			30000		
消		xieu	xiao1	赣			30000		
涉		xia	she4	赣			30000		
涌		yiung	yong3	赣			30000		
涎		xien	xian2	赣			30000		
涑		heu	su4	赣			2400		
涑		leu	su4	赣			3000		
涑		su	su4	赣			12000		
涑		teu	su4	赣			2000		
涓		jon	juan1	赣			30000		
涔		jin	cen2	赣			2400		
涔		lin	cen2	赣			3000		
涔		qin	cen2	赣			12000		
涔		yin	cen2	赣			2000		
涕		ti	ti4	赣			30000		
涘		yi	si4	赣			120000		
涛		tau	tao1	赣			30000		
涝		lau	lao4	赣			30000		
涞		loi	lai2	赣			30000		
涟		lien	lian2	赣			30000		
涟		lin	lian2	赣			7500		
涠		wei	wei2	赣			30000		
涡		wo	wo1	赣			30000		
涢		yon	yun2	赣			7500		
涢		yun	yun2	赣			30000		
涣		fon	huan4	赣			30000		
涤		di	di2	赣			30000		
润		len	run4	赣			30000		
涧		jien	jian4	赣			30000		
涨		jiong	zhang3	赣			30000		
涩		se	se4	赣			30000		
涪		feu	fu2	赣			30000		
涫		gon	guan4	赣			7500		
涫		guon	guan4	赣			30000		
涫		kuon	guan4	赣			6000		
涮		son	shuan4	赣			30000		
涯		nga	ya2	赣			30000		
液		ye	ye4	赣			30000		
涵		hon	han2	赣			30000		
涸		ho	he2	赣			30000		
涿		cau	zhuo1	赣			30000		
淀		tien	dian4	赣			30000		
淄		ca	zi1	赣			30000		
淅		xi	xi1	赣			30000		
淆		yeu	xiao2	赣			30000		
淇		qi	qi2	赣			30000		
淋		lin	lin2	赣			30000		
淌		tong	tang3	赣			30000		
淑		xyu	shu1	赣			30000		
淖		lau	nao4	赣			30000		
淘		tau	tao2	赣			60000		
淙		deng	cong2	赣			3000		
淙		gong	cong2	赣			12000		
淙		leng	cong2	赣			2400		
淙		teng	cong2	赣			2000		
淝		fi	fei2	赣			30000		
淞		seng	song1	赣			30000		
淠		ji	pi4	赣			2000		
淠		li	pi4	赣			2400		
淠		ti	pi4	赣			12000		
淠		xi	pi4	赣			3000		
淡		tan	dan4	赣			30000		
淤		yu	yu1	赣			30000		
淦		gon	gan4	赣			120000		
淫		yin	yin2	赣			30000		
淬		dei	cui4	赣			2000		
淬		fi	cui4	赣			12000		
淬		mi	cui4	赣			2400		
淬		pi	cui4	赣			3000		
淮		fai	huai2	赣			30000		
深		sen	shen1	赣			30000		
淳		qyun	chun2	赣			30000		
混		fen	hun4	赣			30000		
淹		yen	yan1	赣			30000		
添		tien	tian1	赣			30000		
清		qiang	qing1	赣			30000		
清		qin	qing1	赣			90000		
渊		yon	yuan1	赣			30000		
渌		go	lu4	赣			7500		
渌		gu	lu4	赣			6000		
渌		liu	lu4	赣			5000		
渌		lu	lu4	赣			30000		
渍		cu	zi4	赣			6000		
渍		pi	zi4	赣			7500		
渍		qi	zi4	赣			30000		
渍		zi	zi4	赣			5000		
渎		du	du2	赣			7500		
渎		tu	du2	赣			30000		
渐		jien	jian4	赣			30000		
渐		qien	jian4	赣			30000		
渑		cen	mian3	赣			30000		
渑		ceng	mian3	赣			3000		
渑		min	mian3	赣			12000		
渑		sen	mian3	赣			2400		
渔		yu	yu2	赣			30000		
渗		sen	shen4	赣			30000		
渚		jyu	zhu3	赣			3000		
渚		lyu	zhu3	赣			2000		
渚		xyu	zhu3	赣			12000		
渚		yu	zhu3	赣			2400		
渝		yeu	yu2	赣			7500		
渝		yu	yu2	赣			30000		
渠		gie	qu2	赣			150000		
渠		qy	qu2	赣			30000		
渡		tu	du4	赣			30000		
渣		za	zha1	赣			30000		
渤		bo	bo2	赣			30000		
渥		wo	wo4	赣			12000		
渥		yo	wo4	赣			3000		
温		wen	wen1	赣			30000		
渫		ha	xie4	赣			3000		
渫		ka	xie4	赣			12000		
渫		qia	xie4	赣			2400		
渫		xie	xie4	赣			2000		
渭		fi	wei4	赣			7500		
渭		wei	wei4	赣			30000		
港		gong	gang3	赣			30000		
渲		xon	xuan4	赣			30000		
渴		kie	ke3	赣			30000		
游		yiu	you2	赣			30000		
渺		mieu	miao3	赣			30000		
湃		pai	pai4	赣			30000		
湄		mi	mei2	赣			30000		
湄		wei	mei2	赣			7500		
湉		tien	tian2	赣			30000		
湍		guon	tuan1	赣			12000		
湍		man	tuan1	赣			2400		
湍		pon	tuan1	赣			3000		
湍		yon	tuan1	赣			2000		
湎		mien	mian3	赣			30000		
湎		wan	mian3	赣			7500		
湔		jien	jian1	赣			30000		
湔		qien	jian1	赣			7500		
湖		fu	hu2	赣			32652		
湘		xiong	xiang1	赣			30000		
湛		hang	zhan4	赣			3000		
湛		kang	zhan4	赣			12000		
湛		sen	zhan4	赣			2000		
湛		zen	zhan4	赣			2400		
湜		zi	shi2	赣			30000		
湝		gai	jie1	赣			12000		
